file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
healthy 27.xlsx,0.1183063941425643,0.0034090167361933,9.842090127302016e-05,0.0495190333712998,274.74072523002616,140.84871099648873,442.0,443.0,98.0,0
healthy 28.xlsx,0.2392859751125797,0.0039447980192649,0.0002387538485745,0.1144418759943147,215.7025662956561,147.41648971093636,49.0,48.0,50.0,0
healthy 29.xlsx,0.322010280797258,0.0048130909957366,0.0004364392803169,0.2068223063625848,206.97492823028517,150.73820538609544,49.0,48.0,50.0,0
healthy 3.xlsx,0.3217205812688917,0.0048162440727895,0.0004458888284621,0.2110882659438743,209.64175086429088,153.11908467812552,49.0,48.0,441.0,0
healthy 30.xlsx,0.3753802739083767,0.0047278439330137,0.000550799542948,0.2579184230413489,195.84914117432692,155.57179134415904,49.0,48.0,50.0,0
healthy 31.xlsx,0.092250425950624,0.0021127470912729,4.804388693848231e-05,0.0236284142445741,202.59732412994077,125.68095738497492,49.0,48.0,50.0,0
healthy 32.xlsx,0.1239196280948817,0.0027296348754596,8.238649620726073e-05,0.0404268312422639,197.10076335355507,121.25357298786597,49.0,48.0,200.0,0
healthy 33.xlsx,0.121591736387927,0.0023988272841721,6.467045845446173e-05,0.0316911738571877,197.60379997688943,133.7198489718389,49.0,48.0,50.0,0
healthy 34.xlsx,0.1258520642295479,0.0026839705291179,8.219893934322571e-05,0.0402311867149796,206.4415029828147,123.25323298429176,49.0,48.0,293.0,0
healthy 35.xlsx,0.1211631242767907,0.0025736957498355,7.545789031269941e-05,0.0369368100564394,195.02090835205405,120.48056749345407,49.0,48.0,195.0,0
healthy 36.xlsx,0.1277935079997405,0.0025377432708233,7.817780534679862e-05,0.0380780758149334,194.6047605099205,122.19380841347846,49.0,48.0,50.0,0
healthy 37.xlsx,0.1204353320645168,0.0031176349255897,0.0001002344550226,0.0494793461483742,187.8109504578283,114.72627791444872,49.0,48.0,149.0,0
healthy 38.xlsx,0.1116827188525348,0.0024902566727027,6.806373585269116e-05,0.0334193013668843,208.0336988306157,130.7747835624086,49.0,48.0,50.0,0
healthy 39.xlsx,0.1230839698109775,0.0028186347401017,7.876971089891306e-05,0.0390214857136595,202.2172357138749,126.49407687436978,49.0,48.0,50.0,0
healthy 4.xlsx,0.2781998482532799,0.0047435222785516,0.0003592776091315,0.1718003757324049,204.62250788117063,148.0597870032544,49.0,48.0,50.0,0
healthy 40.xlsx,0.0509192614117637,0.0024100668950177,4.2093430706981614e-05,0.0215558339154489,216.2874117587247,115.88091287043976,49.0,200.0,198.0,0
healthy 41.xlsx,0.1286529150092974,0.0033565909301848,0.0001143351343849,0.0565208266758782,197.61557044164064,117.28413508644677,49.0,48.0,149.0,0
healthy 42.xlsx,0.0499190391565207,0.0021772338184157,3.1939852114275666e-05,0.0165060896464479,224.65503653651328,105.66208065342845,195.0,196.0,198.0,0
healthy 43.xlsx,0.0555507358512841,0.0025756271408017,4.646829491981834e-05,0.0238959675397137,213.09997490065476,119.8666380300829,198.0,49.0,149.0,0
healthy 44.xlsx,0.1200334882014431,0.0024631283766197,7.910277020458844e-05,0.0383263972219341,200.47735087921924,125.41493614662116,49.0,48.0,198.0,0
healthy 45.xlsx,0.1255786046385765,0.0026863099412959,8.830071257340925e-05,0.0429826381533516,194.76372528238855,123.6419350694938,49.0,48.0,293.0,0
healthy 46.xlsx,0.1079040375771001,0.0021984551205342,5.655728998248967e-05,0.0276257227047718,192.52028276086665,124.2834777914504,49.0,48.0,50.0,0
healthy 47.xlsx,0.101394769444596,0.0028834275167373,8.729716838416615e-05,0.0430250951827998,201.05365448137795,115.41050082378293,49.0,48.0,197.0,0
healthy 48.xlsx,0.0804632436484098,0.0025552031345485,5.643357017880812e-05,0.0283331849569267,234.5338539977934,105.7041212338926,197.0,292.0,198.0,0
healthy 49.xlsx,0.123741861898452,0.0027014329503518,9.265871402638456e-05,0.0449804043052341,190.9141561483035,119.23134088381236,49.0,48.0,200.0,0
healthy 5.xlsx,0.3298055089544505,0.00532827717295,0.0004981542861418,0.2369451706981389,202.17971895253368,141.22667431858002,49.0,48.0,50.0,0
healthy 50.xlsx,0.0548294810869265,0.0020973766021084,3.33023879331966e-05,0.0169656194449208,224.5963236028525,103.51822375301111,195.0,246.0,197.0,0
healthy 6.xlsx,0.2402530371909961,0.0041902571043195,0.0002665921778983,0.1278676946244025,213.0434626577901,153.64253345502237,49.0,48.0,50.0,0
healthy 7.xlsx,0.2867013972718268,0.00541364593897,0.0004386552917849,0.2105832843618571,221.2023255427243,150.78662068902784,49.0,48.0,198.0,0
healthy 8.xlsx,0.3060588205698877,0.0047598375212462,0.0004562472825939,0.2155065011201569,218.8553376258841,157.53941459048934,49.0,48.0,197.0,0
healthy 9.xlsx,0.2842669782694429,0.0042877411210942,0.0003880461767201,0.1828939052887621,211.9962026762066,156.727651674418,49.0,48.0,197.0,0
F10.xlsx,978.8896754416552,10.557650957174369,2322.145593945376,2494449.8273708727,304.109565211193,227.48797871119865,98.14453230114852,147.21679845172278,49.07226615057426,1
F100.xlsx,1881.3436999193984,40.13012761439381,9555.477413663612,11445052.169911422,221.2532011871857,210.3676162796024,0.0,97.41211041830412,49.07226615057426,2
F101.xlsx,1854.0063851896,58.4370578035086,15172.246747593485,19051814.88413219,235.3782203971269,216.641834700201,97.41211041830412,49.07226615057426,0.7324218828443919,2
F102.xlsx,4414.928954533252,59.69478689131572,40135.30860057897,44791245.58714305,213.15291265750628,214.577839740887,0.0,98.14453230114852,97.41211041830412,3
F103.xlsx,612.2205083458874,36.26617601977685,1897.4453638867783,3292997.909158821,304.1072037095932,223.81265027819305,49.07226615057426,2.197265648533176,195.55664271945264,1
F104.xlsx,614.1997365117339,35.20839041013035,1938.8901327593012,3257983.910232246,243.2954756754046,214.146553243021,49.07226615057426,2.197265648533176,195.55664271945264,2
F105.xlsx,1515.1780860400097,27.702496005397798,4087.641529706729,4976446.560001705,246.68762153619224,224.55254699155455,0.0,0.7324218828443919,49.07226615057426,2
F106.xlsx,958.3293598214692,24.69282832063318,3626.9526767741463,4342605.658427571,206.857226311349,193.7332579475216,49.07226615057426,97.41211041830412,98.14453230114852,2
F107.xlsx,958.3293598214692,24.69282832063318,3626.9526767741463,4342605.658427571,206.857226311349,193.7332579475216,49.07226615057426,97.41211041830412,98.14453230114852,2
F108.xlsx,1135.370560491376,24.826204295779885,4143.816408010531,4879160.748439987,200.18903073311677,189.65199700732475,97.41211041830412,49.07226615057426,98.14453230114852,2
F109.xlsx,1103.4199942193234,23.04277036796506,3824.585947368644,4464444.093939398,206.9975930481966,194.0534950942836,97.41211041830412,49.07226615057426,98.14453230114852,2
F11.xlsx,749.4835798060947,15.430337704671947,2237.5396341360333,2537525.8297116607,244.6214721290068,211.12581933440572,98.14453230114852,49.07226615057426,147.94922033456717,1
F110.xlsx,1244.1148930477373,23.22123322504107,3744.766805197193,4391092.289631167,204.96967833455523,191.75931146423707,97.41211041830412,49.07226615057426,98.14453230114852,2
F111.xlsx,1189.886390632077,23.69571243119964,3581.0172933862937,4246066.683033613,204.3698200343355,191.68848781764285,97.41211041830412,49.07226615057426,98.14453230114852,2
F112.xlsx,1009.2728797019932,26.781844826105207,3509.844918420165,4332789.933977487,214.593990595662,198.4001029956612,97.41211041830412,49.07226615057426,48.339844267729866,2
F113.xlsx,1570.4239096407136,25.387504450849374,5102.055416707402,5890245.318923032,193.9768559401111,187.4082137427406,97.41211041830412,49.07226615057426,98.14453230114852,2
F114.xlsx,1438.845990449861,22.73476770750058,3678.870994428192,4300634.17357076,213.1199492617886,192.50979217582136,97.41211041830412,49.07226615057426,48.339844267729866,2
F115.xlsx,1801.261162769718,25.118357530254897,5167.663783050526,5943560.559769944,219.5777674936586,195.6038981619022,97.41211041830412,49.07226615057426,48.339844267729866,2
F116.xlsx,1713.5608388545984,27.410682716916085,5193.931473192126,6093908.925204557,216.48456425863907,193.63014803414725,97.41211041830412,49.07226615057426,48.339844267729866,2
F117.xlsx,1817.076066515068,26.364492380651978,5488.837734426408,6338522.297738761,203.4187767555212,194.1766147492118,97.41211041830412,49.07226615057426,48.339844267729866,2
F118.xlsx,2006.718769627013,28.586857167958275,6460.057241341946,7459197.285185273,210.8113362348019,194.4945026849076,97.41211041830412,49.07226615057426,48.339844267729866,2
F119.xlsx,2143.062572738249,24.407199808899275,6864.116438499367,7646323.537036173,209.51822642807247,194.2276097362955,97.41211041830412,49.07226615057426,48.339844267729866,2
F12.xlsx,735.7918596978569,14.135930230543348,2239.9287370442635,2500747.0920402296,254.75318707365597,217.336822046206,147.94922033456717,49.07226615057426,98.14453230114852,1
F120.xlsx,1881.5621290161123,23.880197561821912,5610.721210486799,6335509.672230404,205.35893093833195,194.600623265271,97.41211041830412,49.07226615057426,48.339844267729866,2
F121.xlsx,1984.975821107453,24.181927646656547,6064.069495682212,6815055.998400102,205.41607337863908,195.08953621554832,97.41211041830412,49.07226615057426,48.339844267729866,2
F122.xlsx,378.45848594361263,14.066580127316316,576.0332950530084,793249.5208194992,275.77901826658126,216.5409168475698,0.0,97.41211041830412,194.82422083660825,1
F123.xlsx,206.89834232030373,13.48923847241984,243.88256898798392,436488.17664264026,298.4959949696219,215.99217211405943,0.7324218828443919,195.55664271945264,98.14453230114852,1
F124.xlsx,184.98307247493804,13.371930912957197,233.294417067378,422405.5272434852,326.56023224458346,213.9260808354528,292.9687531377568,194.82422083660825,195.55664271945264,1
F125.xlsx,373.1675631892457,14.872022211674686,410.6863764123352,647660.0066038026,268.5042192445756,200.34488663849496,97.41211041830412,98.14453230114852,195.55664271945264,1
F126.xlsx,181.84470622045848,12.416758794345755,145.82631780284623,307502.2721788041,292.13761142932776,209.18621979813145,97.41211041830412,0.0,98.14453230114852,1
F127.xlsx,585.2059171014675,15.1844815944903,669.3009432771867,922366.1601848664,284.94933047528906,205.55105339412225,97.41211041830412,98.14453230114852,195.55664271945264,1
F128.xlsx,270.56613414144823,9.833807346904122,235.81311476420856,340829.8037427398,258.484906654061,201.60331947823735,97.41211041830412,195.55664271945264,146.4843765688784,1
F129.xlsx,370.0796636040016,13.83162072816332,425.1915509176615,631917.9149575542,253.6140007051892,198.0291659308652,97.41211041830412,195.55664271945264,98.14453230114852,1
F13.xlsx,720.8924617646985,14.216521103506471,2233.579471496588,2496581.1673776084,253.65265865682773,215.98018911665585,147.94922033456717,98.14453230114852,49.07226615057426,1
F130.xlsx,219.5886857093735,10.76935964760701,145.9736633145166,268501.5897973734,304.33524772226826,212.8858450707203,97.41211041830412,292.9687531377568,98.14453230114852,1
F131.xlsx,498.79675192538446,17.469601002777672,817.2061708714034,1150452.9583193455,267.83805782068924,200.26958684656367,97.41211041830412,98.14453230114852,0.0,1
F132.xlsx,256.2084998152773,14.18859566269213,254.46803769179735,467178.8916854425,277.773332123447,206.64087052637277,97.41211041830412,98.14453230114852,0.7324218828443919,1
F133.xlsx,296.8762740503088,11.167280005201563,211.1783906777974,344283.6967271813,268.3739254456016,199.28437530270185,97.41211041830412,194.82422083660825,195.55664271945264,1
F134.xlsx,490.96789175367167,17.54762045828227,594.9810400342831,925472.5243767648,277.5537318436316,195.5934655623163,97.41211041830412,194.82422083660825,195.55664271945264,1
F135.xlsx,908.0241913253694,23.925585873496228,1801.1289875562234,2432901.713119922,269.4194309856348,194.2874339312394,97.41211041830412,195.55664271945264,194.82422083660825,1
F136.xlsx,833.0900310968735,21.7406203615766,1539.8177105019545,2062784.0913133563,266.314085294135,194.71859328906248,97.41211041830412,195.55664271945264,98.14453230114852,1
F137.xlsx,481.3916042292595,15.913602436374369,620.907248422155,896003.7406982636,265.67807133090497,200.6105123437403,97.41211041830412,98.14453230114852,194.82422083660825,1
F138.xlsx,481.3916042292595,15.913602436374369,620.907248422155,896003.7406982636,265.67807133090497,200.6105123437403,97.41211041830412,98.14453230114852,194.82422083660825,1
F139.xlsx,379.4644758103363,14.939786222970046,455.7376812026425,695908.2659304553,269.37909948178685,201.36734897364303,97.41211041830412,98.14453230114852,195.55664271945264,1
F14.xlsx,770.8877038547449,14.381506743406462,2215.8414018848607,2483235.8665478937,252.10320219886844,212.1933965739183,98.14453230114852,49.07226615057426,147.94922033456717,1
F140.xlsx,331.0638323714359,14.477435566896752,321.54251301308045,544417.1199468957,268.20858582979344,199.5679002269332,97.41211041830412,194.82422083660825,195.55664271945264,1
F141.xlsx,283.1059034576726,9.6717936108215,179.63582728296274,280008.9044066226,251.65658245782063,198.98080572249464,97.41211041830412,98.14453230114852,194.82422083660825,1
F142.xlsx,698.8852971251154,18.34401778374444,837.4603259452464,1203312.397255468,263.5716964926296,200.58433037899655,97.41211041830412,194.82422083660825,98.14453230114852,1
F143.xlsx,685.2169792465583,18.14051396694144,794.8577374490341,1152034.3840446768,261.81922670963746,199.9503200089252,97.41211041830412,194.82422083660825,13.916015774043446,1
F144.xlsx,612.5879018907965,18.590527733876776,745.604958581811,1118492.997005999,260.90627665007804,196.4071354976732,97.41211041830412,194.82422083660825,195.55664271945264,1
